id,departtime,from,to,vehicleClass,algorithm
206,43231,1450420704,1960007404,C,0
207,43231,1960081401,1960006206,C,0
208,43231,1961268201,1451093700,C,0
209,43231,1451094400,1961244401,C,0
210,43231,1451067600,1451195601,C,0
211,43231,1451093400,1960531300,C,0
212,43231,1961045400,1960061701,C,0
213,43231,1961203301,1961202101,C,0
214,43231,1961043500,1450809700,C,0
215,43232,1960003605,1961199001,C,0
216,43232,1960071902,1451102800,C,0
217,43232,1450041000,1960067901,C,0
218,43232,1961244301,1961031000,C,0
219,43232,1961156200,1960985500,C,0
220,43233,1450069401,1961255501,C,0
221,43233,1450916700,1451188601,C,0
222,43233,1450916300,1450929402,C,0
223,43233,1961297001,1960051502,C,0
224,43233,1451163701,1451175701,C,0
225,43233,1960989800,1960073401,C,0
226,43233,1450912200,1450904200,C,0
227,43234,1961036200,1960988700,C,0
228,43234,1961156300,1451116000,C,0
229,43234,1961205601,1960070701,C,0
230,43234,1450420601,1451138700,C,0
231,43234,1451096000,1960982900,C,0
232,43234,1450573217,1960051303,C,0
233,43235,1450921600,1451095700,C,0
234,43235,1451180201,1450420604,C,0
235,43235,1960060900,1960064901,C,0
236,43235,1961289801,1961265701,C,0
237,43235,1960064202,1960074901,C,0
238,43235,1961261901,1961046300,C,0
239,43235,1960989100,1960067000,C,0
240,43236,1450921401,1451100300,C,0
241,43236,1451191601,1450420603,C,0
242,43236,1451183801,1450811703,C,0
243,43236,1451173101,1450003007,C,0
244,43236,1451143800,1960070204,C,0
245,43237,1960062300,1960048801,C,0
246,43237,1451106800,1450811405,C,0
247,43237,1960053300,1960983900,C,0
248,43237,1450063803,1450927200,C,0
249,43237,1451066000,1450573011,C,0
250,43237,1451139500,1960076403,C,0
251,43237,1451190901,1451081700,C,0
252,43237,1961064800,1961041600,C,0
253,43237,1451116500,1451048800,C,0
254,43237,1450422111,1450573503,C,0
255,43238,1450420900,1450050203,C,0
256,43238,1450058000,1451071300,C,0
257,43238,1961290601,1960062600,C,0
258,43238,1450337700,1961045200,C,0
259,43238,1451058100,1451176701,C,0
260,43238,1451111900,1450812501,C,0
261,43238,1450009325,1450010200,C,0
262,43239,1451156001,1451120700,C,0
263,43239,1450573011,1450421900,C,0
264,43239,1450911700,1451082400,C,0
265,43239,1451102800,1451089200,C,0
266,43240,1960531000,1451088900,C,0
267,43240,1961045100,1961068400,C,0
268,43240,1451163101,1450809600,C,0
269,43240,1450052500,1451138800,C,0
270,43240,1450009423,1451183901,C,0
271,43240,1961048200,1960068302,C,0
272,43240,1450059000,1450926300,C,0
273,43240,1450573505,1451053200,C,0
274,43240,1451092000,1450807300,C,0
275,43240,1961201101,1960060900,C,0
276,43241,1450677800,1450909700,C,0
277,43241,1450057110,1960000818,C,0
278,43241,1450420604,1450009500,C,0
279,43241,1451060500,1451105700,C,0
280,43241,1961046300,1960008800,C,0
281,43241,1450813102,1450811000,C,0
282,43241,1451195801,1451157501,C,0
283,43241,1961062700,1961233301,C,0
284,43242,1961258801,1960070502,C,0
285,43242,1451178201,1961290301,C,0
286,43242,1451108800,1451094000,C,0
287,43242,1451102000,1960070400,C,0
288,43242,1450422115,1450813000,C,0
289,43242,1451075200,1451099100,C,0
290,43242,1450011502,1960074100,C,0
291,43242,1960073100,1961244001,C,0
292,43242,1451159201,1450925900,C,0
293,43243,1450908900,1450924500,C,0
294,43243,1450052800,1450420300,C,0
295,43243,1960243300,1961056300,C,0
296,43243,1961056900,1450677200,C,0
297,43244,1960062400,1961041600,C,0
298,43244,1450573401,1961265501,C,0
299,43244,1961206501,1960000807,C,0
300,43244,1451094800,1451090500,C,0
301,43244,1960047700,1450573612,C,0
302,43244,1451068500,1451116900,C,0
303,43244,1961243301,1451112500,C,0
304,43244,1451160901,1961199001,C,0
305,43244,1450337300,1961243701,C,0
306,43244,1451191301,1450422016,C,0
307,43244,1450993600,1450068800,C,0
308,43245,1961294301,1960065402,C,0
309,43245,1451184901,1960065900,C,0
310,43245,1451080800,1451058000,C,0
311,43245,1961296401,1451165401,C,0
312,43245,1451069900,1451191901,C,0
313,43245,1451055900,1450808500,C,0
314,43245,1960079805,1960070602,C,0
315,43246,1450055400,1450056353,C,0
316,43246,1960074200,1960074100,C,0
317,43246,1960054700,1450002906,C,0
318,43246,1960009800,1961256601,C,0
319,43246,1451098500,1450909200,C,0
320,43247,1451091900,1450814300,C,0
321,43247,1450573203,1451088000,C,0
322,43247,1450573404,1451100500,C,0
323,43247,1960984400,1450068700,C,0
324,43248,1451108700,1450048700,C,0
325,43248,1450009419,1451070100,C,0
326,43248,1960003505,1960006104,C,0
327,43248,1451176701,1960245100,C,0
328,43248,1961252601,1960074000,C,0
329,43248,1450067300,1450909600,C,0
330,43249,1451173501,1960066401,C,0
331,43249,1451104100,1451087100,C,0
332,43249,1450675100,1960068501,C,0
333,43249,1961295301,1960000808,C,0
334,43249,1961251801,1960993600,C,0
335,43249,1451171101,1451115200,C,0
336,43249,1961207101,1960000705,C,0
337,43249,1451049100,1450040900,C,0
338,43249,1961235901,1960070101,C,0
339,43249,1451104300,1961050100,C,0
340,43250,1960056001,1960070501,C,0
341,43250,1451045800,1450812400,C,0
342,43250,1450067700,1961198801,C,0
343,43250,1450807501,1451053600,C,0
344,43250,1960080301,1960004000,C,0
345,43250,1451142700,1960065301,C,0
346,43250,1451068800,1960069901,C,0
347,43251,1961058600,1961265501,C,0
348,43251,1961265301,1451174501,C,0
349,43251,1451191701,1451053000,C,0
350,43251,1960064901,1961060400,C,0
351,43251,1450573101,1961244901,C,0
352,43251,1960984700,1960075800,C,0
353,43251,1960988200,1960009100,C,0
354,43251,1451097800,1451064800,C,0
355,43251,1451089500,1451091200,C,0
356,43251,1450573620,1451112400,C,0
357,43251,1451178201,1961230901,C,0
358,43252,1961062200,1451163501,C,0
359,43252,1451112300,1961067100,C,0
360,43252,1451059700,1451190401,C,0
361,43252,1960216800,1450050204,C,0
362,43252,1961300101,1450814300,C,0
363,43252,1450573701,1451106100,C,0
364,43253,1450056352,1960051900,C,0
365,43253,1961057900,1450055900,C,0
366,43253,1960985200,1451116900,C,0
367,43253,1451068000,1960049202,C,0
368,43253,1451193001,1451190901,C,0
369,43253,1451183401,1450065804,C,0
370,43253,1451165301,1451055300,C,0
371,43254,1451161301,1451196101,C,0
372,43254,1450573716,1450810700,C,0
373,43254,1961263301,1960047501,C,0
374,43254,1451204401,1960062400,C,0
375,43255,1960241601,1960077600,C,0
376,43255,1960073602,1961070100,C,0
377,43255,1960003606,1961295901,C,0
378,43255,1961055800,1960051401,C,0
379,43256,1451176101,1960076402,C,0
380,43256,1451102100,1960919300,C,0
381,43256,1960006206,1450921500,C,0
382,43256,1451171601,1960076603,C,0
383,43256,1450573405,1450810200,C,0
384,43256,1450909600,1450061200,C,0
385,43256,1450420400,1960060002,C,0
386,43256,1961057600,1960995400,C,0
387,43257,1451142100,1450046601,C,0
388,43257,1451092200,1451119000,C,0
389,43257,1451138100,1961267501,C,0
390,43257,1451088400,1451099200,C,0
391,43257,1450063803,1451073400,C,0
392,43257,1961153600,1451102600,C,0
393,43257,1960531300,1961063100,C,0
394,43257,1960052402,1960990700,C,0
395,43257,1961298201,1451079000,C,0
396,43258,1961295601,1960982900,C,0
397,43258,1960984800,1451093600,C,0
398,43258,1961296201,1451156201,C,0
399,43258,1960696500,1960074000,C,0
400,43258,1961064300,1961199501,C,0
401,43258,1451110600,1451088000,C,0
402,43259,1960995900,1961259301,C,0
403,43259,1451187801,1960073301,C,0
404,43259,1961296001,1961060200,C,0
405,43259,1961262701,1961060600,C,0
406,43260,1450009321,1450053304,C,0
407,43260,1451176201,1451203001,C,0
408,43260,1450812204,1451085900,C,0
409,43260,1451157101,1450069502,C,0
410,43260,1450063900,1450573212,C,0
411,43260,1451085300,1451192201,C,0
412,43260,1451121200,1450811602,C,0
413,43261,1451155501,1961041500,C,0
414,43261,1960080403,1960530900,C,0
415,43261,1960049400,1961200301,C,0
416,43261,1450922300,1961251901,C,0
417,43261,1961030900,1961204601,C,0
418,43262,1960695200,1450913900,C,0
419,43262,1450573719,1451176101,C,0
420,43262,1450911200,1960070400,C,0
421,43262,1451048000,1451101500,C,0
422,43262,1450420702,1961070200,C,0
423,43262,1451079300,1961255601,C,0
424,43263,1451153800,1961029000,C,0
425,43263,1450994000,1450990700,C,0
426,43263,1451193201,1450421600,C,0
427,43263,1960002100,1960078700,C,0
428,43263,1450807800,1961230901,C,0
429,43263,1451185301,1451056800,C,0
430,43264,1451171801,1451157501,C,0
431,43264,1450912402,1960053000,C,0
432,43264,1961298901,1450420702,C,0
433,43264,1450061300,1450420603,C,0
434,43264,1451070800,1450422115,C,0
435,43264,1450009319,1960049500,C,0
436,43264,1961262501,1450573621,C,0
437,43264,1451139400,1450050204,C,0
438,43265,1961174500,1960055902,C,0
439,43265,1960078100,1450678001,C,0
440,43265,1960051703,1960081401,C,0
441,43265,1960055700,1451158201,C,0
442,43266,1960531100,1960982300,C,0
443,43266,1450814700,1450068000,C,0
444,43266,1961153600,1961156900,C,0
445,43266,1451103500,1450422116,C,0
446,43266,1450050103,1450051002,C,0
447,43266,1451096600,1451111500,C,0
448,43267,1960051900,1960983900,C,0
449,43267,1451066000,1450918900,C,0
450,43267,1960051200,1451175601,C,0
451,43267,1450048100,1960001900,C,0
452,43267,1450921302,1450906900,C,0
453,43267,1961042600,1961254901,C,0
454,43267,1961069700,1960058900,C,0
455,43268,1961257301,1960072402,C,0
456,43268,1450057106,1960049300,C,0
457,43268,1451088400,1451117500,C,0
458,43268,1450053303,1450058100,C,0
459,43268,1451158501,1450047802,C,0
460,43268,1960076304,1960531400,C,0
461,43268,1961269101,1960531000,C,0
462,43268,1961243301,1450903600,C,0
463,43269,1961055900,1450994702,C,0
464,43269,1450004000,1451112000,C,0
465,43269,1450002903,1450994202,C,0
466,43269,1960000811,1960992300,C,0
467,43269,1451179901,1961065300,C,0
468,43269,1961198201,1960053300,C,0
469,43269,1961255001,1960069300,C,0
470,43269,1450068500,1451101900,C,0
471,43269,1450573317,1450422012,C,0
472,43269,1960982400,1960059901,C,0
473,43269,1960072301,1961044700,C,0
474,43270,1960076302,1961029000,C,0
475,43270,1960080403,1961044300,C,0
476,43270,1961045400,1451138800,C,0
477,43270,1450810402,1450677200,C,0
478,43270,1451086500,1451051400,C,0
479,43271,1451064800,1450912402,C,0
480,43271,1451175401,1450812204,C,0
481,43271,1450573612,1451185701,C,0
482,43271,1961264901,1961290701,C,0
483,43271,1450928400,1450421700,C,0
484,43271,1451115100,1450812100,C,0
485,43271,1450813800,1960047501,C,0
486,43271,1960001703,1960008901,C,0
487,43272,1961297701,1451195601,C,0
488,43272,1960531300,1960072301,C,0
489,43272,1451172301,1960000716,C,0
490,43272,1450808301,1451097900,C,0
491,43272,1450926300,1961244101,C,0
492,43272,1451158501,1450065706,C,0
493,43272,1451160601,1450807501,C,0
494,43272,1451117700,1451066700,C,0
495,43273,1451188001,1451100400,C,0
496,43273,1451089500,1451095800,C,0
497,43273,1450069501,1450807400,C,0
498,43273,1451097000,1960072200,C,0
499,43273,1451185901,1451112000,C,0
500,43273,1450008303,1961205301,C,0
501,43273,1450057208,1450053200,C,0
502,43273,1961296901,1961244101,C,0
503,43274,1451107500,1450053410,C,0
504,43274,1451102000,1451047900,C,0
505,43274,1451187001,1451085800,C,0
506,43274,1451155101,1450811705,C,0
507,43274,1450336100,1450420800,C,0
508,43275,1960984800,1960991000,C,0
509,43275,1450009424,1451082600,C,0
510,43275,1450049102,1451114400,C,0
511,43275,1451181101,1451112500,C,0
512,43275,1451063800,1451084300,C,0
513,43275,1451170801,1451160901,C,0
514,43275,1961300301,1960055200,C,0
515,43275,1960218700,1450809600,C,0
516,43276,1961294801,1961200001,C,0
517,43276,1450055400,1960049102,C,0
518,43276,1450338600,1451176401,C,0
519,43276,1961065700,1960243700,C,0
520,43276,1450042500,1451069800,C,0
521,43276,1960047902,1960000708,C,0
522,43276,1450422111,1450573617,C,0
523,43276,1961299701,1451083200,C,0
524,43276,1451141200,1960000707,C,0
525,43277,1450573505,1451071500,C,0
526,43277,1960001704,1961235701,C,0
527,43277,1960071000,1450046601,C,0
528,43278,1451067200,1960076402,C,0
529,43278,1450059900,1450013900,C,0
530,43278,1960062100,1961052400,C,0
531,43278,1450056360,1450012600,C,0
532,43278,1961065500,1960051602,C,0
533,43278,1450012500,1960000803,C,0
534,43278,1451064400,1960000716,C,0
535,43278,1450902402,1451086800,C,0
536,43279,1960007104,1961207701,C,0
537,43279,1961049900,1960072402,C,0
538,43279,1960000811,1960047902,C,0
539,43279,1450925300,1450573314,C,0
540,43279,1450994400,1960048501,C,0
541,43279,1450915100,1960077000,C,0
542,43279,1451065100,1960918900,C,0
543,43279,1451189301,1451100000,C,0
544,43280,1450812704,1451080100,C,0
545,43280,1960984300,1451100000,C,0
546,43280,1960080100,1960079806,C,0
547,43280,1451075400,1450065807,C,0
548,43280,1960077300,1960989200,C,0
549,43280,1961260701,1960056502,C,0
550,43281,1960241800,1961071000,C,0
551,43281,1961208301,1960060801,C,0
552,43281,1960068601,1960993200,C,0
553,43281,1450050001,1451191001,C,0
554,43281,1450056355,1960005200,C,0
555,43281,1961263001,1450675903,C,0
556,43281,1961297801,1960001704,C,0
557,43281,1450677902,1450913001,C,0
558,43282,1451183201,1960004700,C,0
559,43282,1451187101,1960058401,C,0
560,43282,1451189301,1450812100,C,0
561,43282,1960052600,1450055200,C,0
562,43282,1450420400,1961268301,C,0
563,43282,1960242500,1960993900,C,0
564,43283,1960070501,1450918800,C,0
565,43283,1451138200,1450420300,C,0
566,43283,1451091300,1451090200,C,0
567,43283,1960984000,1450808600,C,0
568,43283,1451086300,1451165901,C,0
569,43283,1451142300,1451138800,C,0
570,43283,1450573620,1451053400,C,0
571,43283,1450573722,1451101600,C,0
572,43283,1451155101,1451102000,C,0
573,43284,1451171501,1450913400,C,0
574,43284,1960695800,1451185201,C,0
575,43284,1960995400,1960073503,C,0
576,43284,1451161401,1961062100,C,0
577,43284,1451143600,1450807100,C,0
578,43285,1451143500,1450993300,C,0
579,43285,1961295601,1960049300,C,0
580,43285,1960051701,1960991000,C,0
581,43285,1960070501,1451104000,C,0
582,43285,1960077700,1450811806,C,0
583,43285,1451144200,1450069200,C,0
584,43286,1450677903,1960068702,C,0
585,43286,1960070204,1960006206,C,0
586,43286,1961052300,1960405700,C,0
587,43286,1960056203,1960694500,C,0
588,43286,1451187401,1961174400,C,0
589,43286,1451048500,1450811305,C,0
590,43286,1451055800,1451083200,C,0
591,43286,1451069400,1450011705,C,0
592,43287,1960051802,1960050000,C,0
593,43287,1451090400,1450573317,C,0
594,43287,1451195201,1961046900,C,0
595,43287,1450069000,1960984800,C,0
596,43287,1451091800,1961053600,C,0
597,43287,1451174701,1451104000,C,0
598,43288,1960003301,1450002905,C,0
599,43288,1450810402,1451089800,C,0
600,43288,1960987700,1961243901,C,0
601,43288,1451045800,1451101000,C,0
602,43288,1450812303,1451189401,C,0
603,43288,1450056356,1960000705,C,0
604,43288,1450058400,1450054400,C,0
605,43288,1450924600,1451099300,C,0
606,43289,1450926000,1960049900,C,0
607,43289,1960067600,1960072700,C,0
608,43289,1961237601,1450811901,C,0
609,43289,1450003007,1450057205,C,0
610,43289,1960053900,1961042700,C,0
611,43289,1960070900,1960073603,C,0
612,43290,1451088900,1451182401,C,0
613,43290,1451172701,1451183901,C,0
614,43290,1450905100,1960695600,C,0
615,43290,1451113000,1961073100,C,0
616,43290,1451102700,1960919300,C,0
617,43291,1960000701,1450909500,C,0
618,43291,1961049900,1960066301,C,0
619,43291,1961254901,1960919300,C,0
620,43291,1451080800,1451069900,C,0
621,43291,1450929500,1960078500,C,0
622,43291,1451110800,1451085000,C,0
623,43291,1450069200,1450046602,C,0
624,43291,1961030200,1450811203,C,0
625,43291,1450807906,1450068900,C,0
626,43291,1450907800,1450057208,C,0
627,43292,1450336400,1450337300,C,0
628,43292,1961256601,1451140800,C,0
629,43293,1960987500,1961071800,C,0
630,43293,1960051701,1450057900,C,0
631,43293,1960064901,1961045500,C,0
632,43293,1450056355,1451103500,C,0
633,43293,1961256901,1960076503,C,0
634,43293,1450056360,1451052200,C,0
635,43293,1960990500,1960919200,C,0
636,43294,1960992200,1960064000,C,0
637,43294,1450053403,1451070900,C,0
638,43294,1451142500,1450004000,C,0
639,43294,1451115400,1960986500,C,0
640,43294,1961036200,1960048701,C,0
641,43294,1450573505,1451091800,C,0
642,43294,1960067100,1450573314,C,0
643,43294,1450811706,1451191801,C,0
644,43294,1451182201,1451188701,C,0
645,43294,1961299201,1961066400,C,0
646,43294,1451186201,1450572802,C,0
647,43295,1450808100,1960065800,C,0
648,43295,1450009425,1961254601,C,0
649,43295,1450012300,1451177001,C,0
650,43295,1960063700,1960005600,C,0
651,43295,1961297301,1961030100,C,0
652,43295,1961300201,1961042400,C,0
653,43295,1450420500,1450420900,C,0
654,43296,1451190201,1451101900,C,0
655,43297,1451158101,1450421000,C,0
656,43297,1450926800,1450929600,C,0
657,43297,1451109500,1450573216,C,0
658,43297,1451067400,1451098500,C,0
659,43297,1961260701,1960531300,C,0
660,43297,1450572902,1451083000,C,0
661,43297,1451155101,1450808402,C,0
662,43297,1960987500,1451119100,C,0
663,43297,1960243402,1960985200,C,0
664,43298,1451048000,1451083800,C,0
665,43298,1960071902,1961068000,C,0
666,43298,1451050100,1450811203,C,0
667,43298,1450810504,1960994800,C,0
668,43298,1960057204,1450069501,C,0
669,43298,1451102300,1451184101,C,0
670,43298,1961253201,1450422016,C,0
671,43299,1451187801,1960070203,C,0
672,43299,1450811602,1450069402,C,0
673,43299,1961256601,1960986600,C,0
674,43299,1960243800,1960056114,C,0
675,43299,1450012100,1450902100,C,0
676,43299,1450047803,1451085700,C,0
677,43299,1961201401,1960000716,C,0
678,43299,1450903400,1960057003,C,0
679,43299,1451048800,1960068602,C,0
680,43299,1961028700,1450573215,C,0
681,43299,1451171201,1451172501,C,0
682,43300,1451107100,1961255501,C,0
683,43300,1450337800,1961201701,C,0
684,43300,1450057208,1451186301,C,0
685,43300,1450014500,1450810200,C,0
686,43300,1961300101,1451175801,C,0
687,43300,1450994202,1960009200,C,0
688,43300,1961066400,1960077900,C,0
689,43300,1960063100,1961028700,C,0
690,43300,1451094600,1960071505,C,0
691,43301,1450336700,1450811201,C,0
692,43301,1451113600,1450813102,C,0
693,43301,1450053405,1450056360,C,0
694,43301,1961054300,1961056300,C,0
695,43302,1450594600,1960056700,C,0
696,43302,1960983300,1451057300,C,0
697,43302,1450016000,1450573317,C,0
698,43302,1451092800,1961206801,C,0
699,43302,1961268501,1451186501,C,0
700,43302,1450807000,1451055800,C,0
701,43303,1961267601,1960048100,C,0
702,43303,1961199601,1960080404,C,0
703,43303,1960065002,1961174500,C,0
704,43303,1451172501,1450907700,C,0
705,43303,1451120200,1450811403,C,0
706,43303,1451140000,1960073302,C,0
707,43303,1961201401,1961265301,C,0
708,43304,1451099500,1960694500,C,0
709,43304,1960064101,1451174801,C,0
710,43304,1961069600,1960405900,C,0
711,43304,1451156901,1960051802,C,0
712,43304,1450809700,1451089900,C,0
713,43304,1960065402,1961042800,C,0
714,43304,1451114600,1960051000,C,0
715,43304,1961155400,1451077500,C,0
716,43304,1451141000,1960068801,C,0
717,43305,1451073400,1451090700,C,0
718,43305,1961257101,1451121100,C,0
719,43305,1960405500,1960051802,C,0
720,43305,1451108000,1961053100,C,0
721,43305,1961229601,1451193501,C,0
722,43305,1450994905,1960989700,C,0
723,43305,1450807100,1961203001,C,0
724,43305,1960066301,1961064300,C,0
725,43305,1451118900,1450067800,C,0
726,43305,1961198501,1961072100,C,0
727,43306,1450810604,1450808401,C,0
728,43306,1450807800,1450810301,C,0
729,43306,1961099600,1961057600,C,0
730,43306,1451188601,1451051500,C,0
731,43306,1450335402,1451102700,C,0
732,43307,1960074902,1960051703,C,0
733,43307,1451143800,1451163601,C,0
