id,departtime,from,to,vehicleClass,algorithm
77,43211,1450916900,1960049600,C,0
78,43211,1451046500,1450337500,C,0
79,43211,1961244901,1960051703,C,0
80,43211,1961294501,1451052900,C,0
81,43211,1450994300,1450010103,C,0
82,43212,1451116600,1961053700,C,0
83,43212,1960051804,1960052302,C,0
84,43212,1451048300,1451190501,C,0
85,43212,1960226600,1450573005,C,0
86,43212,1451170401,1960000811,C,0
87,43212,1960073603,1960241101,C,0
88,43212,1961254301,1450812601,C,0
89,43212,1450812601,1451194001,C,0
90,43212,1960067200,1961041500,C,0
91,43213,1961262401,1960988400,C,0
92,43213,1450068300,1961205001,C,0
93,43213,1451157001,1450808002,C,0
94,43214,1451107500,1451066700,C,0
95,43214,1961262401,1961263601,C,0
96,43214,1451098300,1450929600,C,0
97,43214,1451189601,1451084400,C,0
98,43214,1450994702,1960061400,C,0
99,43214,1451142600,1960069000,C,0
100,43215,1960056001,1450065701,C,0
101,43215,1961066700,1960070802,C,0
102,43215,1960076504,1960078800,C,0
103,43215,1451107800,1961207901,C,0
104,43215,1450909900,1451159401,C,0
105,43216,1450992900,1961044000,C,0
106,43216,1450811303,1960983300,C,0
107,43216,1451105000,1450063200,C,0
108,43216,1961031100,1960047800,C,0
109,43216,1960001801,1451086600,C,0
110,43216,1961057000,1450573211,C,0
111,43216,1451103100,1451185601,C,0
112,43217,1960991800,1450906400,C,0
113,43217,1451064700,1450050104,C,0
114,43217,1451142700,1451082300,C,0
115,43217,1451067800,1450421700,C,0
116,43217,1960241602,1450913900,C,0
117,43218,1961258401,1450915700,C,0
118,43218,1960076302,1960076001,C,0
119,43218,1450009402,1451065200,C,0
120,43218,1961069800,1960076304,C,0
121,43219,1451158401,1450042600,C,0
122,43219,1451182801,1450041000,C,0
123,43219,1961301001,1451073500,C,0
124,43219,1450807100,1450911900,C,0
125,43219,1451066600,1960076603,C,0
126,43219,1961296801,1961300401,C,0
127,43219,1961263401,1960047902,C,0
128,43219,1961254101,1961265101,C,0
129,43220,1451144400,1961199201,C,0
130,43220,1450050600,1960069902,C,0
131,43220,1960406000,1960071505,C,0
132,43220,1450051004,1450573112,C,0
133,43220,1450913300,1450051201,C,0
134,43220,1451179301,1451079000,C,0
135,43221,1960000818,1451182201,C,0
136,43221,1961048500,1960067500,C,0
137,43221,1450677904,1961055700,C,0
138,43221,1960005300,1960074800,C,0
139,43221,1450053408,1451155501,C,0
140,43221,1960009510,1451096100,C,0
141,43222,1960000712,1450003900,C,0
142,43222,1451186001,1450813000,C,0
143,43222,1450009318,1451176501,C,0
144,43222,1960053400,1451117000,C,0
145,43222,1451140400,1960081402,C,0
146,43222,1450812601,1450422015,C,0
147,43222,1451144400,1960068802,C,0
148,43222,1450809700,1451101900,C,0
149,43223,1960073100,1961041900,C,0
150,43223,1451075400,1960984600,C,0
151,43223,1450572901,1450811305,C,0
152,43223,1960006700,1450421500,C,0
153,43223,1960049700,1961174300,C,0
154,43223,1960059100,1450056443,C,0
155,43223,1961071200,1450814400,C,0
156,43223,1451094200,1451186001,C,0
157,43224,1961252401,1451077500,C,0
158,43224,1450909400,1450422014,C,0
159,43224,1961053200,1961057400,C,0
160,43224,1451190701,1451204301,C,0
161,43224,1961297001,1450003007,C,0
162,43224,1450008100,1451082500,C,0
163,43224,1451191201,1451187701,C,0
164,43225,1450422115,1451056200,C,0
165,43225,1450573503,1450012700,C,0
166,43225,1450912600,1451192601,C,0
167,43225,1961203001,1961295901,C,0
168,43225,1961199901,1961048000,C,0
169,43225,1961261401,1960076200,C,0
170,43225,1961294101,1960047602,C,0
171,43225,1451106500,1451082000,C,0
172,43226,1960049500,1961235601,C,0
173,43226,1960995400,1960006205,C,0
174,43226,1961029200,1451085600,C,0
175,43226,1961298301,1960073503,C,0
176,43226,1451193601,1960067600,C,0
177,43227,1960065200,1960006400,C,0
178,43227,1960241300,1451082400,C,0
179,43227,1451163401,1450573315,C,0
180,43227,1451110500,1450068400,C,0
181,43227,1961259201,1960008902,C,0
182,43227,1961156100,1451171501,C,0
183,43228,1451048100,1961262801,C,0
184,43228,1960008901,1961031000,C,0
185,43228,1450922700,1961204001,C,0
186,43228,1450674600,1450054300,C,0
187,43228,1451170301,1960073301,C,0
188,43228,1451187801,1960052302,C,0
189,43229,1960991000,1451175001,C,0
190,43229,1960078700,1451083800,C,0
191,43229,1451165701,1451085400,C,0
192,43229,1451166301,1451152900,C,0
193,43229,1960067400,1450812203,C,0
194,43229,1961252101,1451183201,C,0
195,43230,1451078100,1450811901,C,0
196,43230,1451156701,1450807100,C,0
197,43230,1450917800,1450811304,C,0
198,43230,1451179401,1961266701,C,0
199,43230,1451142400,1450003006,C,0
200,43230,1451115100,1961043400,C,0
201,43230,1960061701,1960079703,C,0
202,43230,1451166201,1451103500,C,0
203,43230,1451108900,1451055600,C,0
204,43230,1960057600,1960064201,C,0
205,43230,1451095500,1451191501,C,0
206,43231,1960000712,1961256901,C,0
207,43231,1451203601,1450992700,C,0
208,43231,1451092900,1451106100,C,0
209,43231,1451098300,1450056357,C,0
210,43231,1450050203,1960009510,C,0
211,43231,1451189001,1451064700,C,0
212,43231,1451079800,1451057700,C,0
213,43231,1450916700,1960048001,C,0
214,43231,1450808700,1450573101,C,0
215,43232,1450050901,1450420704,C,0
216,43232,1450913500,1961173900,C,0
217,43232,1961062300,1961207301,C,0
218,43232,1450917700,1451056200,C,0
219,43232,1451074600,1451183601,C,0
220,43233,1450059400,1451099900,C,0
221,43233,1451065300,1450921500,C,0
222,43233,1451174801,1451162401,C,0
223,43233,1451191001,1450807502,C,0
224,43233,1450068200,1450907600,C,0
225,43233,1960005200,1960071604,C,0
226,43233,1451181301,1960047501,C,0
227,43234,1451144100,1451162801,C,0
228,43234,1960052600,1451085600,C,0
229,43234,1961257201,1961044400,C,0
230,43234,1450902900,1960984300,C,0
231,43234,1961256101,1450913002,C,0
232,43234,1451115500,1960229300,C,0
233,43235,1450337600,1450675801,C,0
234,43235,1960531300,1960076502,C,0
235,43235,1960076604,1450054100,C,0
236,43235,1451088400,1451082500,C,0
237,43235,1450812302,1451153900,C,0
238,43235,1960006206,1960071501,C,0
239,43235,1960919000,1451112400,C,0
240,43236,1451068500,1451120800,C,0
241,43236,1450420703,1960065301,C,0
242,43236,1450056444,1960991200,C,0
243,43236,1960993600,1961044300,C,0
244,43236,1451085500,1450917200,C,0
245,43237,1961047200,1451063700,C,0
246,43237,1960079806,1960047902,C,0
247,43237,1450573317,1961043300,C,0
248,43237,1961066200,1961206301,C,0
249,43237,1450994904,1961059000,C,0
250,43237,1961290701,1450812902,C,0
251,43237,1451203301,1450573126,C,0
252,43237,1450067900,1450009901,C,0
253,43237,1450003007,1451083600,C,0
254,43237,1960229600,1960241300,C,0
255,43238,1961296801,1451153900,C,0
256,43238,1961070800,1451093000,C,0
257,43238,1451099600,1451104600,C,0
258,43238,1450907800,1960076800,C,0
259,43238,1450573505,1451091300,C,0
260,43238,1451100000,1451105000,C,0
261,43238,1961290501,1961254901,C,0
262,43239,1960004209,1960000718,C,0
263,43239,1451163801,1961206401,C,0
264,43239,1450813505,1961207101,C,0
265,43239,1451077400,1451173201,C,0
266,43240,1450421300,1960989700,C,0
267,43240,1961046400,1960006106,C,0
268,43240,1961044500,1450811305,C,0
269,43240,1960056602,1450573316,C,0
270,43240,1451114600,1960983300,C,0
271,43240,1451184101,1961047200,C,0
272,43240,1960989800,1960000715,C,0
273,43240,1450917100,1961059200,C,0
274,43240,1450009423,1961045600,C,0
275,43240,1451138600,1450050004,C,0
276,43241,1450573605,1450062500,C,0
277,43241,1451102300,1450422115,C,0
278,43241,1450675901,1960047700,C,0
279,43241,1961265601,1960068701,C,0
280,43241,1961059700,1961259101,C,0
281,43241,3880018500,1451095600,C,0
282,43241,1961070100,1960065402,C,0
283,43241,1960001801,1960244100,C,0
284,43242,1450573503,1450810302,C,0
285,43242,1960243600,1960071800,C,0
286,43242,1450918100,1451184601,C,0
287,43242,1450994600,1450013001,C,0
288,43242,1450927300,1961229701,C,0
289,43242,1960060102,1961065100,C,0
290,43242,1961299601,1451093600,C,0
291,43242,1960243100,1961263401,C,0
292,43242,1960066700,1451160901,C,0
293,43243,1960988900,1450421700,C,0
294,43243,1451119200,1451068300,C,0
295,43243,1451191201,1451189001,C,0
296,43243,1450926000,1961062400,C,0
297,43244,1961254901,1451088600,C,0
298,43244,1450925200,1450922800,C,0
299,43244,1451112400,1450069100,C,0
300,43244,1450807602,1451118800,C,0
301,43244,1961046400,1961235701,C,0
302,43244,1450010604,1961201301,C,0
303,43244,1450059700,1450915900,C,0
304,43244,1451097500,1450056600,C,0
305,43244,1451161401,1451158801,C,0
306,43244,1451187401,1451052600,C,0
307,43244,1450335301,1451154600,C,0
308,43245,1960989800,1451102500,C,0
309,43245,1451111000,1961203401,C,0
310,43245,1961252301,1960405600,C,0
311,43245,1450922200,1960007304,C,0
312,43245,1960077100,1960070602,C,0
313,43245,1960050000,1960990700,C,0
314,43245,1960229300,1960053300,C,0
315,43246,1961203601,1960995600,C,0
316,43246,1960241900,1961049900,C,0
317,43246,1960984000,1960000716,C,0
318,43246,1450422015,1450056352,C,0
319,43246,1960051704,1450047804,C,0
320,43247,1450677500,1451101000,C,0
321,43247,1960065001,1960076404,C,0
322,43247,1450919000,1450921200,C,0
323,43247,1960063400,1961055000,C,0
324,43248,1451179501,1451101600,C,0
325,43248,1960056112,1960241001,C,0
326,43248,1450812400,1450008402,C,0
327,43248,1961055200,1961071600,C,0
328,43248,1450813605,1451117000,C,0
329,43248,1450992500,1450069401,C,0
330,43249,1451055800,1450812601,C,0
331,43249,1450046501,1960066600,C,0
332,43249,1450921700,1450912800,C,0
333,43249,1450809202,1451083500,C,0
334,43249,1451103500,1450929200,C,0
335,43249,1960056502,1960004501,C,0
336,43249,1451099000,1960075500,C,0
337,43249,1451094900,1450810302,C,0
338,43249,1451187101,1450065706,C,0
339,43249,1451053000,1451101900,C,0
340,43250,1450914700,1961055300,C,0
341,43250,1961043400,1960218800,C,0
342,43250,1960081600,1451191201,C,0
343,43250,1450573313,1960073200,C,0
344,43250,1961028600,1961244801,C,0
345,43250,1450573024,1451080000,C,0
346,43250,1960003605,1961044700,C,0
347,43251,1960060400,1961253101,C,0
348,43251,1451085300,1451094500,C,0
349,43251,1451056500,1450812303,C,0
350,43251,1961259301,1960070900,C,0
351,43251,1451109600,1450924200,C,0
352,43251,1450903700,1960241300,C,0
353,43251,1960076404,1960071505,C,0
354,43251,1451093700,1450068100,C,0
355,43251,1450920000,1451196301,C,0
356,43251,1451106500,1451182101,C,0
357,43251,1451086500,1961028500,C,0
358,43252,1451113700,1450420604,C,0
359,43252,1450053303,1451186401,C,0
360,43252,1961254401,1960056501,C,0
361,43252,1450923400,1451095500,C,0
362,43252,1451192901,1451053300,C,0
363,43252,1451085300,1960007104,C,0
364,43253,1451195001,1960051602,C,0
365,43253,1961259601,1961207301,C,0
366,43253,1450905200,1450421300,C,0
367,43253,1451152800,1451156501,C,0
368,43253,1960056108,1961062300,C,0
369,43253,1450055900,1961262701,C,0
370,43253,1960992200,1961043400,C,0
371,43254,1960007305,1450925100,C,0
372,43254,1451100600,1451085500,C,0
373,43254,1961054300,1960063200,C,0
374,43254,1451105000,1961055300,C,0
375,43255,1960064700,1960009001,C,0
376,43255,1450811000,1450069200,C,0
377,43255,1961297601,1960000500,C,0
378,43255,1451093900,1960005702,C,0
379,43256,1451070900,1960052401,C,0
380,43256,1451191501,1960051000,C,0
381,43256,1960992700,1961065200,C,0
382,43256,1451188301,1961053400,C,0
383,43256,1451088700,1451099400,C,0
384,43256,1961243901,1960244600,C,0
385,43256,1450056000,1961173800,C,0
386,43256,1451157701,1451116600,C,0
387,43257,1961155900,1961043900,C,0
388,43257,1960003504,1960004400,C,0
389,43257,1451172801,1451173901,C,0
390,43257,1451112200,1961257401,C,0
391,43257,1451178201,1450925100,C,0
392,43257,1960006206,1961030800,C,0
393,43257,1961028200,1960055100,C,0
394,43257,1451082100,1450573306,C,0
395,43257,1960052302,1960984800,C,0
396,43258,1450908800,1451112100,C,0
397,43258,1961042300,1451072900,C,0
398,43258,1450811000,1961074600,C,0
399,43258,1960066302,1961064800,C,0
400,43258,1450058100,1960068701,C,0
401,43258,1961154600,1450009425,C,0
402,43259,1450993200,1451100500,C,0
403,43259,1451141600,1450002907,C,0
404,43259,1451074500,1450813604,C,0
405,43259,1960049500,1961059600,C,0
406,43260,1961044900,1451195701,C,0
407,43260,1451112400,1451098900,C,0
408,43260,1960991300,1960005701,C,0
409,43260,1451104500,1450059000,C,0
410,43260,1450049101,1450057103,C,0
411,43260,1961255501,1450421500,C,0
412,43260,1450903600,1451079200,C,0
413,43261,1450069100,1451138900,C,0
414,43261,1960066402,1451103000,C,0
415,43261,1451102200,1960065302,C,0
416,43261,1451053300,1450811204,C,0
417,43261,1451056600,1451187801,C,0
418,43262,1450047900,1451175401,C,0
419,43262,1450807904,1451160801,C,0
420,43262,1451166101,1451192901,C,0
421,43262,1961072300,1961043300,C,0
422,43262,1450678004,1450573614,C,0
423,43262,1450675701,1450421100,C,0
424,43263,1450812701,1451191101,C,0
425,43263,1960242700,1961205701,C,0
426,43263,1961297001,1960073604,C,0
427,43263,1451187501,1450808003,C,0
428,43263,1450338900,1961061900,C,0
429,43263,1450573005,1960069901,C,0
430,43264,1961072100,1961259301,C,0
431,43264,1451181601,1961052900,C,0
432,43264,1451091500,1451191901,C,0
433,43264,1960988500,1450420704,C,0
434,43264,1961043300,1961059600,C,0
435,43264,1961301001,1451178701,C,0
436,43264,1450049904,1451155801,C,0
437,43264,1961207001,1451094600,C,0
438,43265,1960063900,1960530800,C,0
439,43265,1961263901,1451103600,C,0
440,43265,1960000701,1961058800,C,0
441,43265,1960069500,1960004107,C,0
442,43266,1450010604,1450677500,C,0
443,43266,1961042600,1450002903,C,0
444,43266,1960048300,1960053900,C,0
445,43266,1960243401,1450573203,C,0
446,43266,1960984300,1961059600,C,0
447,43266,1451171701,1450993400,C,0
448,43267,1451184001,1960244900,C,0
449,43267,1450338500,1450920600,C,0
450,43267,1961264201,1960530900,C,0
451,43267,1960048802,1450914800,C,0
452,43267,1451107800,1451117800,C,0
453,43267,1961254101,1960000816,C,0
454,43267,1960984700,1450809500,C,0
455,43268,1960002100,1960988300,C,0
456,43268,1961297401,1961045900,C,0
457,43268,1451166101,1450920300,C,0
458,43268,1451140000,1451093600,C,0
459,43268,1450065200,1961254301,C,0
460,43268,1450929401,1960228900,C,0
461,43268,1960079600,1961063700,C,0
462,43268,1960054100,1961053500,C,0
463,43269,1450916400,1450908004,C,0
464,43269,1451065100,1450049202,C,0
465,43269,1960986500,1451054300,C,0
466,43269,1961201901,1961260701,C,0
467,43269,1450012200,1451162801,C,0
468,43269,1451057000,1450916900,C,0
469,43269,1961300701,1450909200,C,0
470,43269,1961173800,1450807901,C,0
471,43269,1960072302,1450420604,C,0
472,43269,1960241101,1450928600,C,0
473,43269,1961063200,1960984200,C,0
474,43270,1451099000,1450065803,C,0
475,43270,1450056441,1960055100,C,0
476,43270,1450927900,1451111400,C,0
477,43270,1450009415,1960052000,C,0
478,43270,1451054100,1450002905,C,0
479,43271,1960695600,1450046502,C,0
480,43271,1961267301,1961305301,C,0
481,43271,1450053304,1450573622,C,0
482,43271,1960216700,1451191701,C,0
483,43271,1960068005,1961257701,C,0
484,43271,1451101900,1961068800,C,0
485,43271,1451095300,1450010602,C,0
486,43271,1451090300,1960919300,C,0
487,43272,1450009324,1960921400,C,0
488,43272,1960072402,1960076502,C,0
489,43272,1451099300,1451100000,C,0
490,43272,1960056114,1961073700,C,0
491,43272,1960070204,1451112200,C,0
492,43272,1961073900,1960986600,C,0
493,43272,1450055200,1450010900,C,0
494,43272,1451116600,1451176201,C,0
495,43273,1960062400,1450050302,C,0
496,43273,1451052800,1450056355,C,0
497,43273,1961030700,1451166101,C,0
498,43273,1450573317,1451188601,C,0
499,43273,1450056500,1451101500,C,0
500,43273,1960074800,1450421300,C,0
501,43273,1961268001,1960229300,C,0
502,43273,1450064300,1450015302,C,0
503,43274,1961267701,1961201801,C,0
504,43274,1961047100,1450057210,C,0
505,43274,1451182901,1451170401,C,0
506,43274,1451088000,1451101800,C,0
507,43274,1451103600,1451078900,C,0
508,43275,1450059500,1960993100,C,0
509,43275,1960072200,1960991800,C,0
510,43275,1960076503,1960068401,C,0
511,43275,1450009318,1451176001,C,0
512,43275,1960072900,1960052800,C,0
513,43275,1450573317,1450808006,C,0
514,43275,1961073400,1960009608,C,0
515,43275,1960243100,1960067800,C,0
516,43276,1451089000,1961053700,C,0
517,43276,1961068100,1961065900,C,0
518,43276,1450917900,1451177301,C,0
519,43276,1960073100,1960921500,C,0
520,43276,1451116100,1960990800,C,0
521,43276,1961071500,1960050900,C,0
522,43276,1961255401,1450067400,C,0
523,43276,1960061400,1960997000,C,0
524,43276,1960987400,1960066402,C,0
525,43277,1450909400,1961045000,C,0
526,43277,1450925700,1961047000,C,0
527,43277,1960990100,1961069000,C,0
528,43278,1451112500,1450421200,C,0
529,43278,1450914900,1451171901,C,0
530,43278,1451191801,1960076900,C,0
531,43278,1961070000,1451101300,C,0
532,43278,1960004700,1960068301,C,0
533,43278,1450573620,1961199801,C,0
534,43278,1451069400,1451192401,C,0
535,43278,1451104500,1451170101,C,0
536,43279,1451081600,1450813604,C,0
537,43279,1450063702,1450339700,C,0
538,43279,1451112900,1450814700,C,0
539,43279,1450919000,1450927400,C,0
540,43279,1960226600,1960059501,C,0
541,43279,1451084600,1451081500,C,0
542,43279,1961258101,1960067200,C,0
543,43279,1960244900,1961255901,C,0
544,43280,1451053000,1450807901,C,0
545,43280,1451106700,1450422014,C,0
546,43280,1960006205,1450808301,C,0
547,43280,1961045300,1960005500,C,0
548,43280,1451113600,1450420604,C,0
549,43280,1451170101,1451152900,C,0
550,43281,1961267301,1450046601,C,0
551,43281,1450807400,1450903400,C,0
552,43281,1960009505,1450056453,C,0
553,43281,1450069100,1451067900,C,0
554,43281,1451143700,1960990200,C,0
555,43281,1960985600,1960241002,C,0
556,43281,1960063300,1960079900,C,0
557,43281,1961259901,1960059602,C,0
558,43282,1451069300,1451078400,C,0
559,43282,1450067500,1450048800,C,0
560,43282,1961060200,1450994801,C,0
561,43282,1451084300,1960990900,C,0
562,43282,1451110600,1450573203,C,0
563,43282,1450069402,1961199701,C,0
564,43283,1451156201,1961262901,C,0
565,43283,1961053000,1451192301,C,0
566,43283,1960994800,1960070104,C,0
567,43283,1451108500,1450060600,C,0
568,43283,1960070701,1451175501,C,0
569,43283,1960081301,1961042500,C,0
570,43283,1960055902,1450916700,C,0
571,43283,1450925900,1451053000,C,0
572,43283,1960050500,1450813300,C,0
573,43284,1451182901,1451117200,C,0
574,43284,1451081400,1451096400,C,0
575,43284,1450916500,1450908600,C,0
576,43284,1961154500,1451047900,C,0
577,43284,1451108800,1451188001,C,0
578,43285,1451178101,1451185001,C,0
579,43285,1451141800,1451060100,C,0
580,43285,1450807000,1451094400,C,0
581,43285,1960987800,1960241300,C,0
582,43285,1451053500,1451095000,C,0
583,43285,1961254801,1960984200,C,0
584,43286,1451108900,1450809300,C,0
585,43286,1961200101,1451204901,C,0
586,43286,1960229100,1960243600,C,0
587,43286,1450993100,1960994700,C,0
588,43286,1961030100,1450069300,C,0
589,43286,1961289901,1961071500,C,0
590,43286,1961296901,1961058600,C,0
591,43286,1960984800,1451104900,C,0
592,43287,1451140600,1450003006,C,0
593,43287,1450573722,1450809500,C,0
594,43287,1451071200,1450912401,C,0
595,43287,1960053300,1960000705,C,0
596,43287,1450677903,1960071406,C,0
597,43287,1960051304,1451053900,C,0
598,43288,1960987700,1450919900,C,0
599,43288,1451179801,1960990900,C,0
600,43288,1451186901,1961053400,C,0
601,43288,1960062600,1960049400,C,0
602,43288,1451082700,1451098600,C,0
603,43288,1451159401,1960060801,C,0
604,43288,1451180301,1961261501,C,0
605,43288,1961252401,1961263401,C,0
606,43289,1960991100,1451115700,C,0
607,43289,1450059700,1450059600,C,0
608,43289,1451182201,1450812701,C,0
609,43289,1960062500,1961233501,C,0
610,43289,1960993100,1960071406,C,0
611,43289,1450677200,1450925000,C,0
612,43290,1960009200,1960071501,C,0
613,43290,1961298601,1960241101,C,0
614,43290,1960066200,1961265201,C,0
615,43290,1960073603,1451152900,C,0
616,43290,1961028900,1961070000,C,0
617,43291,1451098200,1450056452,C,0
618,43291,1451082100,1961071100,C,0
619,43291,1961252301,1960405103,C,0
620,43291,1451192301,1960006205,C,0
621,43291,1961294301,1961253301,C,0
622,43291,1450927100,1451188201,C,0
623,43291,1451162301,1450421300,C,0
624,43291,1451093000,1960000718,C,0
625,43291,1451095000,1450067300,C,0
626,43291,1450908700,1960070702,C,0
627,43292,1450992000,1451172501,C,0
628,43292,1451192601,1451102800,C,0
629,43293,1450920700,1450908500,C,0
630,43293,1451104900,1450573318,C,0
631,43293,1451192301,1960000703,C,0
632,43293,1450675702,1451090300,C,0
633,43293,1451205101,1450916900,C,0
634,43293,1961073900,1960994100,C,0
635,43293,1451048300,1961042600,C,0
636,43294,1450012003,1450675701,C,0
637,43294,1451155901,1451157301,C,0
638,43294,1450057205,1450056900,C,0
639,43294,1961198501,1450065806,C,0
640,43294,1960984000,1960995300,C,0
641,43294,1961289901,1960068004,C,0
642,43294,1451054800,1450010102,C,0
643,43294,1961059100,1450573215,C,0
644,43294,1961235901,1961050000,C,0
645,43294,1451084700,1450012001,C,0
646,43294,1450002905,1960051802,C,0
647,43295,1450811405,1960001703,C,0
648,43295,1451118800,1961233701,C,0
649,43295,1451119300,1451138700,C,0
650,43295,1451171401,1960005200,C,0
651,43295,1450056359,1961261701,C,0
652,43295,1450905900,1960002000,C,0
653,43295,1450572801,1960531200,C,0
654,43296,1961029200,1961042400,C,0
655,43297,1960008901,1960067800,C,0
656,43297,1961201901,1451079300,C,0
657,43297,1451192801,1451186601,C,0
658,43297,1450994000,1450009325,C,0
659,43297,1450991101,1450050903,C,0
660,43297,1450914100,1450907500,C,0
661,43297,1451138400,1960050000,C,0
662,43297,1961069800,1451118300,C,0
663,43297,1960068701,1960068900,C,0
664,43298,1961041600,1961260001,C,0
665,43298,1451090000,1451103000,C,0
666,43298,1450811501,1450422012,C,0
667,43298,1961065200,1451048700,C,0
668,43298,1450904600,1450012300,C,0
669,43298,1450049400,1451140900,C,0
670,43298,1960073802,1960071306,C,0
671,43299,1960067000,1960694500,C,0
672,43299,1960048802,1961300601,C,0
673,43299,1961069900,1961063700,C,0
674,43299,1450924500,1450422112,C,0
675,43299,1451066100,1960071501,C,0
676,43299,1450057205,1451101000,C,0
677,43299,1451111100,1960071601,C,0
678,43299,1450573112,1450573012,C,0
679,43299,1450337700,1960988800,C,0
680,43299,1960002000,1960076700,C,0
681,43299,1450420603,1451089200,C,0
682,43300,1450914200,1960067100,C,0
683,43300,1960241602,1960051900,C,0
684,43300,1450013800,1450678003,C,0
685,43300,1450911000,1960075002,C,0
686,43300,1961043900,1961174300,C,0
687,43300,1451108600,1450573318,C,0
688,43300,1961030500,1961259501,C,0
689,43300,1451174801,1451117900,C,0
690,43300,1451100800,1960055700,C,0
691,43301,1451091500,1450905500,C,0
692,43301,1961267901,1961055700,C,0
693,43301,1960060400,1961206701,C,0
694,43301,1960003503,1960068402,C,0
695,43302,1960982400,1961301101,C,0
696,43302,1451068500,1960990500,C,0
697,43302,1450338900,1450058300,C,0
698,43302,1450057110,1450051201,C,0
699,43302,1960071000,1961060200,C,0
700,43302,1450813605,1450812801,C,0
701,43303,1450573619,1450573126,C,0
702,43303,1451101300,1451099900,C,0
703,43303,1451075000,1450057211,C,0
704,43303,1961298501,1961256601,C,0
705,43303,1450573716,1451094000,C,0
706,43303,1450420602,1451112700,C,0
707,43303,1961235701,1450420500,C,0
708,43304,1450064300,1960051704,C,0
709,43304,1961073600,1960073301,C,0
710,43304,1450811804,1451189501,C,0
711,43304,1450049400,1450050901,C,0
712,43304,1961045800,1961252601,C,0
713,43304,1451119100,1961268401,C,0
714,43304,1960068900,1961046900,C,0
715,43304,1450056448,1450057110,C,0
716,43304,1451069500,1450573620,C,0
717,43305,1450573502,1960241102,C,0
718,43305,1450337500,1451093600,C,0
719,43305,1450008303,1450813400,C,0
720,43305,1451140900,1451140400,C,0
721,43305,1450676002,1451068800,C,0
722,43305,1450908400,1450573619,C,0
723,43305,1961054100,1451096000,C,0
724,43305,1450677903,1450809400,C,0
725,43305,1450918300,1450811404,C,0
726,43305,1451120400,1960051304,C,0
727,43306,1450057109,1961233301,C,0
728,43306,1450011903,1961069900,C,0
729,43306,1960004109,1961199301,C,0
730,43306,1450061100,1450913200,C,0
731,43306,1960982500,1451190001,C,0
732,43307,1451176301,1450573612,C,0
733,43307,1960080000,1961067400,C,0
