id,departtime,from,to,vehicleClass,algorithm
144,43222,1961267701,1451093500,C,0
145,43222,1961056100,1450421000,C,0
146,43222,1960985600,1960009700,C,0
147,43222,1960242500,1450053408,C,0
148,43222,1451065000,1960982400,C,0
149,43223,1961296701,1960074901,C,0
150,43223,1960919200,1961069200,C,0
151,43223,1960007404,1450068200,C,0
152,43223,1960068001,1960008400,C,0
153,43223,1960002100,1960071406,C,0
154,43223,1960003606,1960059902,C,0
155,43223,1451192301,1960047602,C,0
156,43223,1450573721,1450814800,C,0
157,43224,1960062100,1451179501,C,0
158,43224,1961263201,1961072500,C,0
159,43224,1451088400,1451086000,C,0
160,43224,1961174300,1960000713,C,0
161,43224,1451086400,1450059900,C,0
162,43224,1960071305,1960530100,C,0
163,43224,1451185001,1961235801,C,0
164,43225,1960069600,1961044000,C,0
165,43225,1451195501,1451184301,C,0
166,43225,1451091200,1451104400,C,0
167,43225,1451139900,1450008303,C,0
168,43225,1451115300,1960077100,C,0
169,43225,1450010900,1451120300,C,0
170,43225,1450016000,1450069402,C,0
171,43225,1450677200,1450068900,C,0
172,43226,1960075200,1960064201,C,0
173,43226,1451192701,1451080100,C,0
174,43226,1450991102,1451177701,C,0
175,43226,1450573701,1450906500,C,0
176,43226,1960056213,1960076304,C,0
177,43227,1960992500,1451082400,C,0
178,43227,1960078900,1961244901,C,0
179,43227,1450810402,1450905700,C,0
180,43227,1960057003,1450807901,C,0
181,43227,1451178901,1450339100,C,0
182,43227,1960064101,1960004206,C,0
183,43228,1450056358,1451205401,C,0
184,43228,1961036100,1960008400,C,0
185,43228,1961299601,1451140600,C,0
186,43228,1451189701,1450807906,C,0
187,43228,1451157201,1961070900,C,0
188,43228,1451120500,1450991600,C,0
189,43229,1451073100,1450927900,C,0
190,43229,1451112300,1450807602,C,0
191,43229,1960062300,1960077800,C,0
192,43229,1451056800,1451065900,C,0
193,43229,1960047902,1960073401,C,0
194,43229,1450054500,1961048600,C,0
195,43230,1450420704,1451116300,C,0
196,43230,1450573012,1961053900,C,0
197,43230,1450814700,1961070100,C,0
198,43230,1450337600,1450808800,C,0
199,43230,1451088500,1960065600,C,0
200,43230,1960066100,1960075002,C,0
201,43230,1450336700,1451084100,C,0
202,43230,1961202201,1451093400,C,0
203,43230,1960002100,1450003002,C,0
204,43230,1451104300,1451064800,C,0
205,43230,1451100100,1451091100,C,0
206,43231,1451069500,1450056500,C,0
207,43231,1450573721,1450906500,C,0
208,43231,1450056449,1450814800,C,0
209,43231,1450336300,1451098900,C,0
210,43231,1961257301,1960072401,C,0
211,43231,1450994500,1451086500,C,0
212,43231,1960072401,1961069900,C,0
213,43231,1450809102,1961244601,C,0
214,43231,1960075500,1450808200,C,0
215,43232,1960989700,1961042500,C,0
216,43232,1451121000,1961253301,C,0
217,43232,1960077000,1450056450,C,0
218,43232,1450573304,1450420500,C,0
219,43232,1961299401,1450068900,C,0
220,43233,1960002200,1960068001,C,0
221,43233,1960241200,1960997000,C,0
222,43233,1450922100,1451085800,C,0
223,43233,1961297001,1450058800,C,0
224,43233,1961036200,1961202401,C,0
225,43233,1960052800,1450057211,C,0
226,43233,1960075500,1960987300,C,0
227,43234,1450573123,1961267701,C,0
228,43234,1451052900,1450422115,C,0
229,43234,1451194001,1450573716,C,0
230,43234,1451098900,1451069100,C,0
231,43234,1960695200,1960067100,C,0
232,43234,1961205501,1451047900,C,0
233,43235,1960243700,1960991700,C,0
234,43235,1960995900,1960066200,C,0
235,43235,1450056357,1450807501,C,0
236,43235,1961067200,1961208301,C,0
237,43235,1451078900,1960078500,C,0
238,43235,1451082300,1451185401,C,0
239,43235,1450009325,1451117600,C,0
240,43236,1450923300,1451178601,C,0
241,43236,1960004601,1961264001,C,0
242,43236,1450008100,1451053200,C,0
243,43236,1451065500,1451160901,C,0
244,43236,1451202601,1450009319,C,0
245,43237,1450809102,1960067700,C,0
246,43237,1451086700,1450421900,C,0
247,43237,1450922200,1450573615,C,0
248,43237,1450573306,1451090800,C,0
249,43237,1961046000,1961065800,C,0
250,43237,1450050103,1961057200,C,0
251,43237,1960996900,1960067904,C,0
252,43237,1961263201,1960241200,C,0
253,43237,1961257201,1960047700,C,0
254,43237,1961259401,1450811104,C,0
255,43238,1451165701,1450422016,C,0
256,43238,1451202601,1450810700,C,0
257,43238,1450059300,1451118300,C,0
258,43238,1960080100,1450057109,C,0
259,43238,1451095400,1451176201,C,0
260,43238,1451086500,1961261601,C,0
261,43238,1961053500,1960056800,C,0
262,43239,1450902100,1451100000,C,0
263,43239,1451179901,1450420400,C,0
264,43239,1450807501,1451069400,C,0
265,43239,1450059600,1450812904,C,0
266,43240,1961302701,1450812601,C,0
267,43240,1450990600,1450065803,C,0
268,43240,1451179001,1961055400,C,0
269,43240,1960069800,1961233701,C,0
270,43240,1960057101,1960064201,C,0
271,43240,1450050903,1451154300,C,0
272,43240,1451106100,1450056356,C,0
273,43240,1451141300,1960696500,C,0
274,43240,1450812704,1960067902,C,0
275,43240,1450920300,1450050402,C,0
276,43241,1450808700,1960009001,C,0
277,43241,1960241400,1961058500,C,0
278,43241,1451089300,1961046400,C,0
279,43241,1960984600,1450926400,C,0
280,43241,1451138700,1960241102,C,0
281,43241,1450013002,1451077500,C,0
282,43241,1450918800,1451188201,C,0
283,43241,1450905000,1961058000,C,0
284,43242,1961266101,1451183101,C,0
285,43242,1451140900,1450573613,C,0
286,43242,1450055800,1450056453,C,0
287,43242,1960531000,1451187701,C,0
288,43242,1451192301,1960054600,C,0
289,43242,1450811203,1450812203,C,0
290,43242,1961071600,1961072300,C,0
291,43242,1451159601,1451102200,C,0
292,43242,1451072700,1450902601,C,0
293,43243,1960241701,1960229500,C,0
294,43243,1451204401,1961290001,C,0
295,43243,1961232601,1451092000,C,0
296,43243,1450902700,1960051304,C,0
297,43244,1451114500,1450056446,C,0
298,43244,1960068302,1450069100,C,0
299,43244,1961251901,1960068100,C,0
300,43244,1961260001,1960004501,C,0
301,43244,1960218800,1451190901,C,0
302,43244,1451163201,1451155401,C,0
303,43244,1960060001,1450050103,C,0
304,43244,1451194901,1960059702,C,0
305,43244,1450811704,1450063707,C,0
306,43244,1450573023,1960984300,C,0
307,43244,1450675200,1451158401,C,0
308,43245,1451054000,1451114300,C,0
309,43245,1451138700,1450811803,C,0
310,43245,1450676001,1961052900,C,0
311,43245,1451104900,1961072600,C,0
312,43245,1451048600,1961035500,C,0
313,43245,1451155901,1450676101,C,0
314,43245,1961262801,1960243800,C,0
315,43246,1961206101,1960074000,C,0
316,43246,1450927200,1450675701,C,0
317,43246,1960405800,1961053800,C,0
318,43246,1451056700,1451087700,C,0
319,43246,1960991000,1450573216,C,0
320,43247,1450911300,1450904100,C,0
321,43247,1961046600,1960051802,C,0
322,43247,1960071305,1961174300,C,0
323,43247,1960050900,1450011601,C,0
324,43248,1450928900,1451048800,C,0
325,43248,1960056213,1451174401,C,0
326,43248,1960982400,1960983100,C,0
327,43248,1450016000,1961059500,C,0
328,43248,1450420400,1451077500,C,0
329,43248,1450048800,1451104600,C,0
330,43249,1450061400,1451101700,C,0
331,43249,1451196201,1451140800,C,0
332,43249,1450067600,1450677500,C,0
333,43249,1450916300,1450922900,C,0
334,43249,1961057700,1450812602,C,0
335,43249,1451158201,1451085200,C,0
336,43249,1451144200,1450003002,C,0
337,43249,1451070800,1450991000,C,0
338,43249,1961237701,1960001804,C,0
339,43249,1451093300,1961073200,C,0
340,43250,1450069100,1450068700,C,0
341,43250,1961301101,1961256701,C,0
342,43250,1960051302,1960071700,C,0
343,43250,1450338900,1451164801,C,0
344,43250,1451085600,1451094800,C,0
345,43250,1451141600,1451060000,C,0
346,43250,1450059000,1960990800,C,0
347,43251,1451115000,1451070300,C,0
348,43251,1451195901,1450048100,C,0
349,43251,1960009700,1961290301,C,0
350,43251,1960081301,1450924200,C,0
351,43251,1960989700,1960056602,C,0
352,43251,1451090300,1960405400,C,0
353,43251,1961258401,1960007103,C,0
354,43251,1450810100,1451140700,C,0
355,43251,1451103000,1450573504,C,0
356,43251,1450049101,1960073504,C,0
357,43251,1451082700,1450420200,C,0
358,43252,1451093000,1450808006,C,0
359,43252,1450068900,1451056300,C,0
360,43252,1451190901,1960081401,C,0
361,43252,1961070100,1961290401,C,0
362,43252,1451092600,1960919300,C,0
363,43252,1451158201,1451051700,C,0
364,43253,1450990500,1450573312,C,0
365,43253,1450048403,1451176401,C,0
366,43253,1960005801,1960057204,C,0
367,43253,1450815300,1451052300,C,0
368,43253,1960066100,1961041600,C,0
369,43253,1450573504,1960000812,C,0
370,43253,1961056700,1451084700,C,0
371,43254,1451189701,1960009900,C,0
372,43254,1961229601,1961230601,C,0
373,43254,1451092900,1451088300,C,0
374,43254,1450053310,1451114800,C,0
375,43255,1960081402,1960051401,C,0
376,43255,1451107200,1450811902,C,0
377,43255,1960531300,1961054800,C,0
378,43255,1450573719,1450573125,C,0
379,43256,1451192101,1450056356,C,0
380,43256,1451112000,1450057110,C,0
381,43256,1451116700,1451193601,C,0
382,43256,1961074600,1450057107,C,0
383,43256,1451045800,1451052500,C,0
384,43256,1961199301,1960241102,C,0
385,43256,1450573022,1451120800,C,0
386,43256,1450051003,1961206301,C,0
387,43257,1451079300,1960986600,C,0
388,43257,1451051500,1960052301,C,0
389,43257,1451100700,1451083000,C,0
390,43257,1450337600,1451176001,C,0
391,43257,1451181801,1451183201,C,0
392,43257,1960053200,1451186001,C,0
393,43257,1451188701,1961201601,C,0
394,43257,1451055300,1451101100,C,0
395,43257,1960005801,1961058200,C,0
396,43258,1961244501,1450573714,C,0
397,43258,1961229701,1451117100,C,0
398,43258,1960068801,1961070000,C,0
399,43258,1961253601,1451153900,C,0
400,43258,1961294301,1960067100,C,0
401,43258,1450050903,1451055100,C,0
402,43259,1961266101,1960079000,C,0
403,43259,1961063900,1961062000,C,0
404,43259,1451056600,1451183501,C,0
405,43259,1960076002,1960064202,C,0
406,43260,1450809400,1960062500,C,0
407,43260,1451156701,1451103400,C,0
408,43260,1450995005,1450420604,C,0
409,43260,1960994900,1960991900,C,0
410,43260,1961041800,1451204401,C,0
411,43260,1960000716,1960008400,C,0
412,43260,1451106700,1450810401,C,0
413,43261,1960048300,1451112400,C,0
414,43261,1450812502,1451071200,C,0
415,43261,1960243402,1960060101,C,0
416,43261,1960053200,1451192501,C,0
417,43261,1450812400,1451171401,C,0
418,43262,1450337600,1451045800,C,0
419,43262,1960047601,1450808301,C,0
420,43262,1450068900,1450809300,C,0
421,43262,1451192801,1960003506,C,0
422,43262,1961044300,1450058700,C,0
423,43262,1451139800,1960005100,C,0
424,43263,1451046400,1451053400,C,0
425,43263,1961294701,1450807601,C,0
426,43263,1451093000,1451093400,C,0
427,43263,1451140800,1960000711,C,0
428,43263,1960005500,1960060701,C,0
429,43263,1960049700,1451138300,C,0
430,43264,1960241200,1961253801,C,0
431,43264,1961207801,1961205201,C,0
432,43264,1451089600,1451187701,C,0
433,43264,1451054600,1450913001,C,0
434,43264,1961265401,1960005600,C,0
435,43264,1450012200,1451161001,C,0
436,43264,1961052300,1960000500,C,0
437,43264,1961258301,1960054700,C,0
438,43265,1451102200,1451091400,C,0
439,43265,1451142200,1450420500,C,0
440,43265,1450050202,1450422116,C,0
441,43265,1450338300,1451100600,C,0
442,43266,1961230901,1961174600,C,0
443,43266,1960070002,1960076402,C,0
444,43266,1451048200,1961207201,C,0
445,43266,1961044300,1451161001,C,0
446,43266,1450924300,1960990000,C,0
447,43266,1960047902,1961244801,C,0
448,43267,1960077900,1961290301,C,0
449,43267,1960049300,1450809300,C,0
450,43267,1451172101,1451160801,C,0
451,43267,1451160901,1960057003,C,0
452,43267,1451088600,1451187501,C,0
453,43267,1450927700,1450573011,C,0
454,43267,1961061100,1960530200,C,0
455,43268,1450061300,1450918200,C,0
456,43268,1451088200,1451051700,C,0
457,43268,1450675802,1451193301,C,0
458,43268,1451057600,1450067300,C,0
459,43268,1450573011,1450420000,C,0
460,43268,1961290401,1961198401,C,0
461,43268,1960994800,1961266201,C,0
462,43268,1451070700,1960067902,C,0
463,43269,1451163101,1451078600,C,0
464,43269,1450811704,1450674400,C,0
465,43269,1450990300,1451089400,C,0
466,43269,1960060702,1960229300,C,0
467,43269,1451071400,1451084400,C,0
468,43269,1450050203,1450421500,C,0
469,43269,1451164301,1960069800,C,0
470,43269,1451069400,1450919700,C,0
471,43269,1450904800,1961268101,C,0
472,43269,1961238101,1960075001,C,0
473,43269,1451055800,1961244001,C,0
474,43270,1960053200,1961046300,C,0
475,43270,1960229100,1960007305,C,0
476,43270,1960244000,1450807601,C,0
477,43270,1451102600,1451188301,C,0
478,43270,1960057001,1960073100,C,0
479,43271,1451112900,1450915900,C,0
480,43271,1961074200,1960050500,C,0
481,43271,1450811703,1451101100,C,0
482,43271,1960000712,1451190001,C,0
483,43271,1451138900,1451051400,C,0
484,43271,1450422112,1451098600,C,0
485,43271,1961070100,1960994900,C,0
486,43271,1451173701,1961252301,C,0
487,43272,1960057300,1960695600,C,0
488,43272,1451069300,1451118100,C,0
489,43272,1451157401,1451112300,C,0
490,43272,1450677904,1450994906,C,0
491,43272,1960008902,1961257401,C,0
492,43272,1450923200,1450066701,C,0
493,43272,1961070800,1960074100,C,0
494,43272,1451165901,1450003007,C,0
495,43273,1960056502,1960075800,C,0
496,43273,1451195101,1451192201,C,0
497,43273,1451166101,1450049903,C,0
498,43273,1450993400,1961300601,C,0
499,43273,1961252801,1961053300,C,0
500,43273,1451139700,1450421500,C,0
501,43273,1960007205,1450420500,C,0
502,43273,1451085700,1961073800,C,0
503,43274,1450811901,1960243900,C,0
504,43274,1450928900,1961235701,C,0
505,43274,1450420000,1450069402,C,0
506,43274,1450048800,1960001703,C,0
507,43274,1450054400,1961073100,C,0
508,43275,1961205901,1961268101,C,0
509,43275,1451068400,1450675801,C,0
510,43275,1961260401,1960405103,C,0
511,43275,1450924100,1960051302,C,0
512,43275,1961203101,1961042700,C,0
513,43275,1451187401,1450992500,C,0
514,43275,1961244201,1450911100,C,0
515,43275,1961028500,1960073301,C,0
516,43276,1961028200,1961058800,C,0
517,43276,1451067800,1451114500,C,0
518,43276,1451056500,1961259101,C,0
519,43276,1960989300,1451069300,C,0
520,43276,1961253701,1451118900,C,0
521,43276,1960009200,1450918800,C,0
522,43276,1451060000,1450048501,C,0
523,43276,1961072400,1961204701,C,0
524,43276,1960002000,1961229701,C,0
525,43277,1451165901,1450675802,C,0
526,43277,1451059700,1451085900,C,0
527,43277,1450810700,1961065200,C,0
528,43278,1960242600,1961207301,C,0
529,43278,1450573503,1450057110,C,0
530,43278,1451185101,1450811706,C,0
531,43278,1961265001,1961265001,C,0
532,43278,1450812203,1451191201,C,0
533,43278,1961056700,1451085200,C,0
534,43278,1961029200,1960071000,C,0
535,43278,1961073200,1960077800,C,0
536,43279,1960992400,1451111700,C,0
537,43279,1960078000,1960080000,C,0
538,43279,1961298301,1450057106,C,0
539,43279,1961202101,1960078900,C,0
540,43279,1960000705,1450002906,C,0
541,43279,1961028500,1960405900,C,0
542,43279,1451053800,1450919900,C,0
543,43279,1451159601,1960989800,C,0
544,43280,1451099600,1960051802,C,0
545,43280,1450676002,1961205001,C,0
546,43280,1960008600,1450002907,C,0
547,43280,1450339700,1450012002,C,0
548,43280,1450056358,1450810604,C,0
549,43280,1960242100,1450573124,C,0
550,43281,1451079600,1451097800,C,0
551,43281,1961154600,1450420601,C,0
552,43281,1450918700,1961301101,C,0
553,43281,1450420300,1450994903,C,0
554,43281,1960053600,1960057101,C,0
555,43281,1960067901,1451175801,C,0
556,43281,1450810301,1450054200,C,0
557,43281,1451103500,1961207801,C,0
558,43282,1450044700,1960405300,C,0
559,43282,1451081200,1450921301,C,0
560,43282,1451071800,1450422116,C,0
561,43282,1450573124,1450812303,C,0
562,43282,1961298301,1960051501,C,0
563,43282,1451203001,1451056900,C,0
564,43283,1451176201,1961207401,C,0
565,43283,1450913001,1451154000,C,0
566,43283,1961060500,1451082700,C,0
567,43283,1960071406,1961047200,C,0
568,43283,1450573212,1450055300,C,0
569,43283,1961207901,1961201101,C,0
570,43283,1961156100,1960056903,C,0
571,43283,1451088900,1960073301,C,0
572,43283,1451144600,1451189801,C,0
573,43284,1451060500,1960005902,C,0
574,43284,1451118400,1960009100,C,0
575,43284,1961061800,1961265401,C,0
576,43284,1450337100,1450049903,C,0
577,43284,1451163601,1451188101,C,0
578,43285,1451139400,1450065801,C,0
579,43285,1450056443,1451089800,C,0
580,43285,1451139700,1450044700,C,0
581,43285,1450905900,1450912000,C,0
582,43285,1960241300,1961071000,C,0
583,43285,1960047501,1961256301,C,0
584,43286,1451048000,1960000814,C,0
585,43286,1960003603,1450421400,C,0
586,43286,1960051303,1450055300,C,0
587,43286,1451095600,1451071600,C,0
588,43286,1451048200,1450676001,C,0
589,43286,1960067800,1451099800,C,0
590,43286,1450048200,1451067600,C,0
591,43286,1961294801,1960005801,C,0
592,43287,1451069800,1961044700,C,0
593,43287,1960530600,1450573214,C,0
594,43287,1961070400,1450420601,C,0
595,43287,1451185901,1961256301,C,0
596,43287,1960984900,1960070501,C,0
597,43287,1451052500,1451102900,C,0
598,43288,1961062600,1450420000,C,0
599,43288,1451100100,1451089700,C,0
600,43288,1450812303,1960983900,C,0
601,43288,1450420701,1450812903,C,0
602,43288,1451087700,1960051601,C,0
603,43288,1961295701,1960073802,C,0
604,43288,1961200101,1450420704,C,0
605,43288,1960047501,1960405700,C,0
606,43289,1450044700,1960067905,C,0
607,43289,1450811704,1450067400,C,0
608,43289,1961206901,1450922500,C,0
609,43289,1451159301,1450063708,C,0
610,43289,1960057203,1451138700,C,0
611,43289,1451053400,1450049903,C,0
612,43290,1450338600,1450929302,C,0
613,43290,1961058100,1450921700,C,0
614,43290,1450057107,1451193701,C,0
615,43290,1960059501,1960000707,C,0
616,43290,1961198401,1960047800,C,0
617,43291,1450991102,1450068200,C,0
618,43291,1451084200,1961031100,C,0
619,43291,1450994203,1450007601,C,0
620,43291,1961061500,1960075800,C,0
621,43291,1960991100,1960001803,C,0
622,43291,1450812100,1961064600,C,0
623,43291,1451139500,1960072301,C,0
624,43291,1450912500,1450013402,C,0
625,43291,1451112200,1960072900,C,0
626,43291,1451088500,1450056355,C,0
627,43292,1450065200,1451090700,C,0
628,43292,1961243401,1451172301,C,0
629,43293,1450924800,1961295901,C,0
630,43293,1960072001,1450676900,C,0
631,43293,1961035600,1960002000,C,0
632,43293,1960990300,1960000717,C,0
633,43293,1960060002,1961255501,C,0
634,43293,1960078400,1451090700,C,0
635,43293,1961257901,1960073100,C,0
636,43294,1451170301,1450991600,C,0
637,43294,1960530900,1961045000,C,0
638,43294,1450049202,1961265901,C,0
639,43294,1451179401,1961202401,C,0
640,43294,1960062900,1960063600,C,0
641,43294,1961044500,1450050203,C,0
642,43294,1451191101,1450573126,C,0
643,43294,1451142600,1960068200,C,0
644,43294,1451179901,1450050202,C,0
645,43294,1451099200,1451177601,C,0
646,43294,1960005300,1961253601,C,0
647,43295,1450807602,1450573023,C,0
648,43295,1451053500,1450056359,C,0
649,43295,1451096100,1450807906,C,0
650,43295,1451158501,1450067500,C,0
651,43295,1451104700,1451112900,C,0
652,43295,1450053100,1450811902,C,0
653,43295,1451139400,1961200001,C,0
654,43296,1961297801,1961053800,C,0
655,43297,1961260501,1450066802,C,0
656,43297,1960076603,1450056448,C,0
657,43297,1961265101,1960531100,C,0
658,43297,1961244201,1960001703,C,0
659,43297,1961048500,1960070203,C,0
660,43297,1451166001,1451093500,C,0
661,43297,1960405700,1960076100,C,0
662,43297,1961301101,1450421400,C,0
663,43297,1960003506,1960078900,C,0
664,43298,1960995500,1450007501,C,0
665,43298,1961261201,1450920600,C,0
666,43298,1960075001,1960068004,C,0
667,43298,1451080100,1451094300,C,0
668,43298,1960059802,1961201601,C,0
669,43298,1451103400,1960080000,C,0
670,43298,1451177301,1451102200,C,0
671,43299,1451165701,1961065700,C,0
672,43299,1451086500,1451052200,C,0
673,43299,1451184601,1960004106,C,0
674,43299,1961036400,1960070103,C,0
675,43299,1960987500,1960068200,C,0
676,43299,1961295001,1960053300,C,0
677,43299,1961258001,1451047800,C,0
678,43299,1451099000,1451048800,C,0
679,43299,1450807700,1450808003,C,0
680,43299,1960245100,1961174200,C,0
681,43299,1450994904,1450810604,C,0
682,43300,1450573216,1451093600,C,0
683,43300,1450573503,1450573619,C,0
684,43300,1961205501,1960229500,C,0
685,43300,1450920700,1450422111,C,0
686,43300,1451097400,1451189301,C,0
687,43300,1451101500,1960080200,C,0
688,43300,1960070501,1960076504,C,0
689,43300,1450903100,1450015900,C,0
690,43300,1960071503,1960987700,C,0
691,43301,1450994702,1451054200,C,0
692,43301,1961042500,1450420900,C,0
693,43301,1961256301,1450042500,C,0
694,43301,1451141200,1450421100,C,0
695,43302,1451096300,1450057208,C,0
696,43302,1451088500,1451105800,C,0
697,43302,1451052800,1450809102,C,0
698,43302,1961205201,1960070900,C,0
699,43302,1451144100,1450010103,C,0
700,43302,1451114500,1450002905,C,0
701,43303,1961062900,1450002906,C,0
702,43303,1451117300,1450926900,C,0
703,43303,1450813505,1450421100,C,0
704,43303,1450922600,1451085300,C,0
705,43303,1450994801,1450573111,C,0
706,43303,1451173401,1451052800,C,0
707,43303,1450420704,1451179501,C,0
708,43304,1960073900,1961266301,C,0
709,43304,1961069800,1451055800,C,0
710,43304,1451070000,1450808402,C,0
711,43304,1451177201,1450056352,C,0
712,43304,1450913300,1960000818,C,0
713,43304,1450052800,1450923300,C,0
714,43304,1450811203,1450921301,C,0
715,43304,1450049101,1451048900,C,0
716,43304,1960056700,1961243701,C,0
717,43305,1450812602,1960228900,C,0
718,43305,1450054200,1961263401,C,0
719,43305,1960056903,1450420300,C,0
720,43305,1961199901,1451113300,C,0
721,43305,1961067200,1450420300,C,0
722,43305,1960047501,1450050204,C,0
723,43305,1960077700,1451084600,C,0
724,43305,1960053200,1961053500,C,0
725,43305,1451104400,1450056353,C,0
726,43305,1450810605,1960070501,C,0
727,43306,1450810506,1450056450,C,0
728,43306,1451143000,1960007405,C,0
729,43306,1450044800,1450675902,C,0
730,43306,1451086300,1960994800,C,0
731,43306,1451180901,1450009901,C,0
732,43307,1961054200,1960079100,C,0
733,43307,1451176501,1960050600,C,0
